Poster_Link,Series_Title,Genre,Director,metadata,metadata-prep,metadata-prep-lemm
"https://m.media-amazon.com/images/M/MV5BOTA5NDZlZGUtMjAxOS00YTRkLTkwYmMtYWQ0NWEwZDZiNjEzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Whiplash,"Drama, Music",Damien Chazelle,"Drama, Music Damien Chazelle Miles Teller J.K. Simmons Melissa Benoist Paul Reiser A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.",drama music damien chazelle miles teller jk simmons melissa benoist paul reiser promising young drummer enrolls cutthroat music conservatory dreams greatness mentored instructor stop nothing realize students potential,drama music damien chazelle mile teller jk simmons melissa benoist paul reiser promising young drummer enrolls cutthroat music conservatory dream greatness mentored instructor stop nothing realize student potential
"https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Intouchables,"Biography, Comedy, Drama",Olivier Nakache,"Biography, Comedy, Drama Olivier Nakache Éric Toledano François Cluzet Omar Sy Anne Le Ny After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.",biography comedy drama olivier nakache éric toledano françois cluzet omar sy anne le ny becomes quadriplegic paragliding accident aristocrat hires young man projects caregiver,biography comedy drama olivier nakache éric toledano françois cluzet omar sy anne le ny becomes quadriplegic paragliding accident aristocrat hire young man project caregiver
"https://m.media-amazon.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_UX67_CR0,0,67,98_AL_.jpg",The Prestige,"Drama, Mystery, Sci-Fi",Christopher Nolan,"Drama, Mystery, Sci-Fi Christopher Nolan Christian Bale Hugh Jackman Scarlett Johansson Michael Caine After a tragic accident, two stage magicians engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.",drama mystery scifi christopher nolan christian bale hugh jackman scarlett johansson michael caine tragic accident two stage magicians engage battle create ultimate illusion sacrificing everything outwit,drama mystery scifi christopher nolan christian bale hugh jackman scarlett johansson michael caine tragic accident two stage magician engage battle create ultimate illusion sacrificing everything outwit
"https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_UX67_CR0,0,67,98_AL_.jpg",The Departed,"Crime, Drama, Thriller",Martin Scorsese,"Crime, Drama, Thriller Martin Scorsese Leonardo DiCaprio Matt Damon Jack Nicholson Mark Wahlberg An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.",crime drama thriller martin scorsese leonardo dicaprio matt damon jack nicholson mark wahlberg undercover cop mole police attempt identify infiltrating irish gang south boston,crime drama thriller martin scorsese leonardo dicaprio matt damon jack nicholson mark wahlberg undercover cop mole police attempt identify infiltrating irish gang south boston
"https://m.media-amazon.com/images/M/MV5BOWRiZDIxZjktMTA1NC00MDQ2LWEzMjUtMTliZmY3NjQ3ODJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR2,0,67,98_AL_.jpg",The Pianist,"Biography, Drama, Music",Roman Polanski,"Biography, Drama, Music Roman Polanski Adrien Brody Thomas Kretschmann Frank Finlay Emilia Fox A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.",biography drama music roman polanski adrien brody thomas kretschmann frank finlay emilia fox polish jewish musician struggles survive destruction warsaw ghetto world war ii,biography drama music roman polanski adrien brody thomas kretschmann frank finlay emilia fox polish jewish musician struggle survive destruction warsaw ghetto world war ii
"https://m.media-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Gladiator,"Action, Adventure, Drama",Ridley Scott,"Action, Adventure, Drama Ridley Scott Russell Crowe Joaquin Phoenix Connie Nielsen Oliver Reed A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.",action adventure drama ridley scott russell crowe joaquin phoenix connie nielsen oliver reed former roman general sets exact vengeance corrupt emperor murdered family sent slavery,action adventure drama ridley scott russell crowe joaquin phoenix connie nielsen oliver reed former roman general set exact vengeance corrupt emperor murdered family sent slavery
"https://m.media-amazon.com/images/M/MV5BZjA0MTM4MTQtNzY5MC00NzY3LWI1ZTgtYzcxMjkyMzU4MDZiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",American History X,Drama,Tony Kaye,Drama Tony Kaye Edward Norton Edward Furlong Beverly D'Angelo Jennifer Lien A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,drama tony kaye edward norton edward furlong beverly dangelo jennifer lien former neonazi skinhead tries prevent younger brother going wrong path,drama tony kaye edward norton edward furlong beverly dangelo jennifer lien former neonazi skinhead try prevent younger brother going wrong path
"https://m.media-amazon.com/images/M/MV5BYTViNjMyNmUtNDFkNC00ZDRlLThmMDUtZDU2YWE4NGI2ZjVmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Usual Suspects,"Crime, Mystery, Thriller",Bryan Singer,"Crime, Mystery, Thriller Bryan Singer Kevin Spacey Gabriel Byrne Chazz Palminteri Stephen Baldwin A sole survivor tells of the twisty events leading up to a horrific gun battle on a boat, which began when five criminals met at a seemingly random police lineup.",crime mystery thriller bryan singer kevin spacey gabriel byrne chazz palminteri stephen baldwin sole survivor tells twisty events leading horrific gun battle boat began five criminals met seemingly random police lineup,crime mystery thriller bryan singer kevin spacey gabriel byrne chazz palminteri stephen baldwin sole survivor tell twisty event leading horrific gun battle boat began five criminal met seemingly random police lineup
"https://m.media-amazon.com/images/M/MV5BODllNWE0MmEtYjUwZi00ZjY3LThmNmQtZjZlMjI2YTZjYmQ0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX67_CR0,0,67,98_AL_.jpg",Léon,"Action, Crime, Drama",Luc Besson,"Action, Crime, Drama Luc Besson Jean Reno Gary Oldman Natalie Portman Danny Aiello Mathilda, a 12-year-old girl, is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",action crime drama luc besson jean reno gary oldman natalie portman danny aiello mathilda yearold girl reluctantly taken léon professional assassin family murdered unusual relationship forms becomes protégée learns assassins trade,action crime drama luc besson jean reno gary oldman natalie portman danny aiello mathilda yearold girl reluctantly taken léon professional assassin family murdered unusual relationship form becomes protégée learns assassin trade
"https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Lion King,"Animation, Adventure, Drama",Roger Allers,"Animation, Adventure, Drama Roger Allers Rob Minkoff Matthew Broderick Jeremy Irons James Earl Jones Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.",animation adventure drama roger allers rob minkoff matthew broderick jeremy irons james earl jones lion prince simba father targeted bitter uncle wants ascend throne,animation adventure drama roger allers rob minkoff matthew broderick jeremy iron james earl jones lion prince simba father targeted bitter uncle want ascend throne
"https://m.media-amazon.com/images/M/MV5BMGU2NzRmZjUtOGUxYS00ZjdjLWEwZWItY2NlM2JhNjkxNTFmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Terminator 2: Judgment Day,"Action, Sci-Fi",James Cameron,"Action, Sci-Fi James Cameron Arnold Schwarzenegger Linda Hamilton Edward Furlong Robert Patrick A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her teenage son, John Connor, from a more advanced and powerful cyborg.",action scifi james cameron arnold schwarzenegger linda hamilton edward furlong robert patrick cyborg identical one failed kill sarah connor must protect teenage son john connor advanced powerful cyborg,action scifi james cameron arnold schwarzenegger linda hamilton edward furlong robert patrick cyborg identical one failed kill sarah connor must protect teenage son john connor advanced powerful cyborg
"https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@._V1_UX67_CR0,0,67,98_AL_.jpg",Nuovo Cinema Paradiso,"Drama, Romance",Giuseppe Tornatore,"Drama, Romance Giuseppe Tornatore Philippe Noiret Enzo Cannavale Antonella Attili Isa Danieli A filmmaker recalls his childhood when falling in love with the pictures at the cinema of his home village and forms a deep friendship with the cinema's projectionist.",drama romance giuseppe tornatore philippe noiret enzo cannavale antonella attili isa danieli filmmaker recalls childhood falling love pictures cinema home village forms deep friendship cinemas projectionist,drama romance giuseppe tornatore philippe noiret enzo cannavale antonella attili isa danieli filmmaker recall childhood falling love picture cinema home village form deep friendship cinema projectionist
"https://m.media-amazon.com/images/M/MV5BZmY2NjUzNDQtNTgxNC00M2Q4LTljOWQtMjNjNDBjNWUxNmJlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Hotaru no haka,"Animation, Drama, War",Isao Takahata,"Animation, Drama, War Isao Takahata Tsutomu Tatsumi Ayano Shiraishi Akemi Yamaguchi Yoshiko Shinohara A young boy and his little sister struggle to survive in Japan during World War II.",animation drama war isao takahata tsutomu tatsumi ayano shiraishi akemi yamaguchi yoshiko shinohara young boy little sister struggle survive japan world war ii,animation drama war isao takahata tsutomu tatsumi ayano shiraishi akemi yamaguchi yoshiko shinohara young boy little sister struggle survive japan world war ii
"https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Back to the Future,"Adventure, Comedy, Sci-Fi",Robert Zemeckis,"Adventure, Comedy, Sci-Fi Robert Zemeckis Michael J. Fox Christopher Lloyd Lea Thompson Crispin Glover Marty McFly, a 17-year-old high school student, is accidentally sent thirty years into the past in a time-traveling DeLorean invented by his close friend, the eccentric scientist Doc Brown.",adventure comedy scifi robert zemeckis michael j fox christopher lloyd lea thompson crispin glover marty mcfly yearold high school student accidentally sent thirty years past timetraveling delorean invented close friend eccentric scientist doc brown,adventure comedy scifi robert zemeckis michael j fox christopher lloyd lea thompson crispin glover marty mcfly yearold high school student accidentally sent thirty year past timetraveling delorean invented close friend eccentric scientist doc brown
"https://m.media-amazon.com/images/M/MV5BZGI5MjBmYzYtMzJhZi00NGI1LTk3MzItYjBjMzcxM2U3MDdiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Once Upon a Time in the West,Western,Sergio Leone,Western Sergio Leone Henry Fonda Charles Bronson Claudia Cardinale Jason Robards A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,western sergio leone henry fonda charles bronson claudia cardinale jason robards mysterious stranger harmonica joins forces notorious desperado protect beautiful widow ruthless assassin working railroad,western sergio leone henry fonda charles bronson claudia cardinale jason robards mysterious stranger harmonica join force notorious desperado protect beautiful widow ruthless assassin working railroad
"https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Psycho,"Horror, Mystery, Thriller",Alfred Hitchcock,"Horror, Mystery, Thriller Alfred Hitchcock Anthony Perkins Janet Leigh Vera Miles John Gavin A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",horror mystery thriller alfred hitchcock anthony perkins janet leigh vera miles john gavin phoenix secretary embezzles employers client goes run checks remote motel run young man domination mother,horror mystery thriller alfred hitchcock anthony perkins janet leigh vera mile john gavin phoenix secretary embezzles employer client go run check remote motel run young man domination mother
"https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Casablanca,"Drama, Romance, War",Michael Curtiz,"Drama, Romance, War Michael Curtiz Humphrey Bogart Ingrid Bergman Paul Henreid Claude Rains A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.",drama romance war michael curtiz humphrey bogart ingrid bergman paul henreid claude rains cynical expatriate american cafe owner struggles decide whether not help former lover fugitive husband escape nazis french morocco,drama romance war michael curtiz humphrey bogart ingrid bergman paul henreid claude rain cynical expatriate american cafe owner struggle decide whether not help former lover fugitive husband escape nazi french morocco
"https://m.media-amazon.com/images/M/MV5BYjJiZjMzYzktNjU0NS00OTkxLWEwYzItYzdhYWJjN2QzMTRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Modern Times,"Comedy, Drama, Family",Charles Chaplin,"Comedy, Drama, Family Charles Chaplin Charles Chaplin Paulette Goddard Henry Bergman Tiny Sandford The Tramp struggles to live in modern industrial society with the help of a young homeless woman.",comedy drama family charles chaplin charles chaplin paulette goddard henry bergman tiny sandford tramp struggles live modern industrial society help young homeless woman,comedy drama family charles chaplin charles chaplin paulette goddard henry bergman tiny sandford tramp struggle live modern industrial society help young homeless woman
"https://m.media-amazon.com/images/M/MV5BY2I4MmM1N2EtM2YzOS00OWUzLTkzYzctNDc5NDg2N2IyODJmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",City Lights,"Comedy, Drama, Romance",Charles Chaplin,"Comedy, Drama, Romance Charles Chaplin Charles Chaplin Virginia Cherrill Florence Lee Harry Myers With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",comedy drama romance charles chaplin charles chaplin virginia cherrill florence lee harry myers aid wealthy erratic tippler dewyeyed tramp fallen love sightless flower girl accumulates money able help medically,comedy drama romance charles chaplin charles chaplin virginia cherrill florence lee harry myers aid wealthy erratic tippler dewyeyed tramp fallen love sightless flower girl accumulates money able help medically
